Topics,Topic Text,distributions,Unique Words,Text
"[(0, 0.011114346), (1, 0.011124234), (2, 0.011114132), (3, 0.9110755), (4, 0.011117144), (5, 0.011112628), (6, 0.011113786), (7, 0.011115973), (8, 0.011112311)]","(3, '0.012*""best"" + 0.012*""amazing"" + 0.012*""food"" + 0.009*""italian"" + 0.009*""recommend""')","[(0, 0.011114345), (1, 0.011121953), (2, 0.011114131), (3, 0.91107774), (4, 0.011117142), (5, 0.011112628), (6, 0.011113786), (7, 0.011115972), (8, 0.011112311)]",,One of the best few mosque in the uk very clean very organised best management team
"[(0, 0.9901199)]","(0, '0.009*""solar"" + 0.007*""staff"" + 0.007*""time"" + 0.006*""roof"" + 0.006*""limited""')","[(0, 0.9901199)]",,"Assalamu alaikum,

Dear volunteers and team at EIC. I just wanted to express my written gratitude to each of you including our dear Imam Muhammad, Shaykh Fahim, Shaykh Muhammad Saleh, Ustadh Nouman and every single volunteer who made this Ramadan a tremendously smooth spiritually uplifting month full of khayr.

May Allah swt allow it to weigh heavy on your scale of good deeds and a means by which we all attain maghfirah and jannatul firdaus through His Mercy.

From the beautiful Quran recitation, to the class from Ustadh Nouman at the end, the delicious iftaars, the organised car parking, the well maintained cleanliness of the bathrooms, the openness to families especially younger children, the crèche facilities upstairs and everything in between. Firstly, we thank Allah (swt) and secondly each of you including those behind the scenes who many may not see but Allah (swt) knows about.

JazakumAllah khayr"
"[(0, 0.012349288), (1, 0.012359104), (2, 0.90119046), (3, 0.012349069), (4, 0.012352306), (5, 0.012349129), (6, 0.012351234), (7, 0.012350121), (8, 0.0123492675)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(0, 0.012349289), (1, 0.012358587), (2, 0.901191), (3, 0.01234907), (4, 0.012352307), (5, 0.01234913), (6, 0.012351235), (7, 0.0123501215), (8, 0.012349269)]",,Probably the only diverse masjid that caters for all...plenty activities and awesome community
"[(1, 0.3446851), (8, 0.60343117)]","(8, '0.012*""great"" + 0.008*""really"" + 0.006*""service"" + 0.006*""friendly"" + 0.006*""cruise""')","[(1, 0.3446891), (8, 0.6034272)]",,"The prayers area is larage enough
There are many varietes of community activites for men,women and youth
Clean toilets and wadou areas"
"[(7, 0.97221285)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(7, 0.97221285)]",,Prayed Juma several times. Two juma prayers in about 1 hour apart which is very flexible. The time of the prayer changes and you check that by searching Madina Mosque levenshulme prayer time. The food stall outside the mosque after Juma prayer are real tasty amd very good quality.
"[(0, 0.01389257), (1, 0.013892858), (2, 0.013895324), (3, 0.013893957), (4, 0.8888395), (5, 0.0138915675), (6, 0.013903697), (7, 0.013892902), (8, 0.0138976015)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(0, 0.013892571), (1, 0.01389286), (2, 0.013895327), (3, 0.013893959), (4, 0.8888389), (5, 0.013891569), (6, 0.013904342), (7, 0.013892904), (8, 0.013897604)]",,"Peaceful atmosphere for prayers and worship.
Locals are welcoming and warm."
"[(6, 0.9657957)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(6, 0.96579576)]",,"Nicely maintained Masjid being very effectively managed by an efficient and very active Masjid Committee of the worshippers who come, pray and bow before Allah, The Mightiest of all, 5 times a day... May Allah SWT reward all of you for the sacred cause..
Well done all."
"[(0, 0.0101047205), (1, 0.010107875), (2, 0.010105883), (3, 0.9191546), (4, 0.010106409), (5, 0.010103443), (6, 0.01010589), (7, 0.010105828), (8, 0.010105357)]","(3, '0.012*""best"" + 0.012*""amazing"" + 0.012*""food"" + 0.009*""italian"" + 0.009*""recommend""')","[(0, 0.0101047205), (1, 0.010108011), (2, 0.010105883), (3, 0.9191545), (4, 0.010106409), (5, 0.010103443), (6, 0.01010589), (7, 0.010105828), (8, 0.010105357)]",,"Use the back door to enter the masjid in the gated parking.

Very warm and clean mosque."
"[(0, 0.0111138355), (1, 0.011119156), (2, 0.011117104), (3, 0.011114259), (4, 0.91107583), (5, 0.011116286), (6, 0.011114207), (7, 0.0111160865), (8, 0.011113301)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(0, 0.0111138355), (1, 0.011119), (2, 0.011117104), (3, 0.011114259), (4, 0.9110759), (5, 0.011116286), (6, 0.011114207), (7, 0.0111160865), (8, 0.011113301)]",,Descent and humble place for prayer and I know they have good teaching for holy quran
"[(6, 0.93646103)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(6, 0.9364609)]",,"Beautiful and peaceful place of worship. Congregation from all ethnicities,all praying to the One God. May He accept our sincere worship.Ameen."
"[(0, 0.0101063065), (1, 0.9191618), (2, 0.0101049), (3, 0.010104537), (4, 0.010107269), (5, 0.010102528), (6, 0.010104814), (7, 0.010105126), (8, 0.010102779)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.010106232), (1, 0.9191625), (2, 0.0101048965), (3, 0.010104533), (4, 0.010106587), (5, 0.010102525), (6, 0.010104811), (7, 0.010105109), (8, 0.010102776)]",,"Jazakum Allah Khair.

Very clean and spacious prayer space. There is a designated area for sisters too."
"[(1, 0.93161184)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.93161184)]",,"I experienced Salah and heard adzan there. The place is clean and organized. For females, the Salah place is separated and safe."
"[(0, 0.0101050595), (1, 0.010109314), (2, 0.010113849), (3, 0.010104325), (4, 0.010106763), (5, 0.010103693), (6, 0.9191442), (7, 0.010108817), (8, 0.010103978)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(0, 0.01010506), (1, 0.010109316), (2, 0.010116456), (3, 0.010104325), (4, 0.010106765), (5, 0.010103693), (6, 0.91914153), (7, 0.01010882), (8, 0.010103979)]",,"The guys are friendly and helpful, the facility is well laid out and the process of trash disposal is very efficient. ⭐️⭐️⭐️⭐️⭐️"
"[(0, 0.17713886), (1, 0.7117086), (2, 0.015878435), (3, 0.015875574), (4, 0.015884167), (5, 0.015877822), (6, 0.015878854), (7, 0.015880553), (8, 0.015877098)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.17711319), (1, 0.7117343), (2, 0.015878435), (3, 0.015875576), (4, 0.015884185), (5, 0.015877824), (6, 0.015878854), (7, 0.015880553), (8, 0.015877098)]",,"Very well organised, safe and friendly recycling bank"
"[(0, 0.011114743), (1, 0.4533542), (2, 0.46883714), (3, 0.011113912), (4, 0.011115762), (5, 0.01111419), (6, 0.011116118), (7, 0.011120214), (8, 0.0111137265)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(0, 0.011114743), (1, 0.45297477), (2, 0.4692164), (3, 0.011113911), (4, 0.011115762), (5, 0.011114189), (6, 0.011116117), (7, 0.0111203585), (8, 0.011113726)]",,"All of the staff were friendly and very helpful, which is great when you are unsure where to put your recycling. Well done."
"[(1, 0.38561058), (6, 0.56250817)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(1, 0.38570717), (6, 0.56241155)]",,"Good site, clean and tidy, never much in the way of queues, staff are helpful and their opening hours are good also"
"[(4, 0.9722115)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(4, 0.9722115)]",,"This recycling centre/tip is well laid out into sections and if you're familiar with what goes where and load your vehicle accordingly, you can be in and out in next to no time. There's always someone on hand to help you out if you're not sure what goes where, and they have a signed area on display that says how well the area has done on recycling the previous month."
"[(1, 0.48410603), (2, 0.45604256)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.4841143), (2, 0.4560343)]",,Nice and clean recycling centre friendly staff easy to find great locations just near the cemetery.
"[(1, 0.3036743), (5, 0.6444399)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(1, 0.30366665), (5, 0.64445066)]",,Great place to get rid of unwanted household rubbish everything is clean tidy and sorted into relevant recycling places
"[(0, 0.2574367), (1, 0.690682)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.25746372), (1, 0.690655)]",,Safe an well organised the staff on site are also really helpful whilst also getting people to recycle correctly
"[(0, 0.015875174), (1, 0.87298954), (2, 0.015879514), (3, 0.015876692), (4, 0.015876332), (5, 0.01587422), (6, 0.015876316), (7, 0.015877027), (8, 0.015875204)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.015875172), (1, 0.8729898), (2, 0.015879264), (3, 0.0158767), (4, 0.015876327), (5, 0.015874218), (6, 0.015876314), (7, 0.01587702), (8, 0.015875202)]",,"Great recycling centre, very clean and with helpful staff"
"[(0, 0.010102503), (1, 0.9191681), (2, 0.010105204), (3, 0.010103349), (4, 0.010104675), (5, 0.010103034), (6, 0.010104313), (7, 0.01010644), (8, 0.01010237)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.010102503), (1, 0.9191681), (2, 0.010105204), (3, 0.010103349), (4, 0.010104675), (5, 0.010103034), (6, 0.010104313), (7, 0.010106386), (8, 0.01010237)]",,Always clean and well organised friendly staff this is a good place to recycle your waste.
"[(0, 0.012350057), (1, 0.20858485), (2, 0.012354384), (3, 0.012350507), (4, 0.01234938), (5, 0.012348065), (6, 0.012350939), (7, 0.704963), (8, 0.012348814)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(0, 0.012350058), (1, 0.2083927), (2, 0.0123543795), (3, 0.012350509), (4, 0.01234938), (5, 0.012348062), (6, 0.012350937), (7, 0.70515513), (8, 0.012348813)]",,"Well organised, clean and tidy and no queues if you pick the right time!"
"[(0, 0.015875772), (1, 0.8729879), (2, 0.015877642), (3, 0.015875638), (4, 0.015876643), (5, 0.015874593), (6, 0.015877226), (7, 0.015879702), (8, 0.015874878)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.015875772), (1, 0.8729869), (2, 0.015877644), (3, 0.015875638), (4, 0.015876643), (5, 0.015874593), (6, 0.015877226), (7, 0.015880654), (8, 0.015874878)]",,A well organized recycling center with helpful staff.
"[(1, 0.21245143), (4, 0.7319621)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(1, 0.2124777), (4, 0.73193586)]",,"An outstanding recycling centre - plenty of space, great staff, never ridiculously busy if you choose your time wisely."
"[(4, 0.9364682)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(4, 0.936466)]",,"Almost always quick and easy to recycle waste here, disposal facilities for all types of waste including clothes and shoes."
"[(4, 0.9657935)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(4, 0.9657942)]",,"Staff are friendly and helpful
Tip is clean and well organised, the only let down is the public who insist on waiting for the skip they want with 10 cars queuing behind them to get rid of a microwave that you managed to carry to the car so walking 10 feet with it will be chaos"
"[(0, 0.01234784), (1, 0.01237145), (2, 0.012356736), (3, 0.9011522), (4, 0.012351778), (5, 0.0123528885), (6, 0.012360997), (7, 0.012357539), (8, 0.012348572)]","(3, '0.012*""best"" + 0.012*""amazing"" + 0.012*""food"" + 0.009*""italian"" + 0.009*""recommend""')","[(0, 0.012347839), (1, 0.012366334), (2, 0.01235673), (3, 0.9011574), (4, 0.012351776), (5, 0.012352885), (6, 0.01236099), (7, 0.012357533), (8, 0.01234857)]",,"Easy access, helpful staffs, clear signs for different waste."
"[(0, 0.013890976), (1, 0.8888623), (2, 0.013893039), (3, 0.013890748), (4, 0.013892666), (5, 0.01389127), (6, 0.013893526), (7, 0.013895031), (8, 0.013890446)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.013890975), (1, 0.8888603), (2, 0.01389304), (3, 0.013890747), (4, 0.013892667), (5, 0.013891269), (6, 0.013893527), (7, 0.013897024), (8, 0.013890445)]",,Well organised recycling centre recommended friendly staff
"[(6, 0.9364778)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(6, 0.9364777)]",,"The staff are helpful. And every area is easy to identify , cardboard , metal, wood , electrical, non recyclable waste"
"[(1, 0.96443516)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.96443516)]",,"The site is kept exceptionally clean and the staff are very helpful. They will advise you of recycling locations within the site for your particular recycling.
They will also help with heavy and awkward items. There is a huge selection of bays for separating your recycling. Very impressive."
"[(0, 0.013891049), (1, 0.8888302), (2, 0.013900256), (3, 0.013894532), (4, 0.013892497), (5, 0.013893592), (6, 0.013895578), (7, 0.013907588), (8, 0.013894735)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.013891049), (1, 0.8888285), (2, 0.013900257), (3, 0.013894532), (4, 0.013892498), (5, 0.013893592), (6, 0.013895579), (7, 0.013909208), (8, 0.013894735)]",,"Lots of recycling options. Easy access, and helpful staff"
"[(0, 0.022226375), (1, 0.82215095), (2, 0.02223798), (3, 0.022234593), (4, 0.02223151), (5, 0.022224622), (6, 0.022232376), (7, 0.022235096), (8, 0.022226537)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.022226378), (1, 0.82214993), (2, 0.022238936), (3, 0.022234598), (4, 0.022231512), (5, 0.022224624), (6, 0.022232382), (7, 0.022235101), (8, 0.02222654)]",,Good access and helpful staff.
"[(2, 0.9531982)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(2, 0.9531986)]",,"The facility has a very easy access, great signs given direction per disposal and staff are very helpful. My go to place to disposal  any unwanted and/or damaged goods."
"[(4, 0.9364866)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(4, 0.9364861)]",,The men up on the recycling bins are always very polite and willing to help if your struggling to move and carry something from your car. And organised.
"[(0, 0.018527146), (1, 0.01854143), (2, 0.6705887), (3, 0.018525686), (4, 0.01852933), (5, 0.01853042), (6, 0.018533656), (7, 0.018539313), (8, 0.19968429)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(0, 0.018527148), (1, 0.018542994), (2, 0.67057425), (3, 0.018525686), (4, 0.018529331), (5, 0.018530415), (6, 0.01853366), (7, 0.018539315), (8, 0.19969721)]",,A well run facility with very helpful staff.
"[(1, 0.96707004)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.96707)]",,"The recycling centre now has dedicated collection points for many more recycling  streams than it originally offered. It also has reuse points on the right as you drive in for furniture, CDs, computer games, laptops, footwear and I think clothing. The staff are friendly and knowledgeable."
"[(1, 0.9407209)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.9407219)]",,Helpful & professional staff who are always ready to advise on  best way to  recycle items. Place is kept very clean & tidy.
"[(3, 0.11068623), (5, 0.88210773)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(3, 0.110686734), (5, 0.8821072)]",,"I would like to say a big ‘Thank you’ to John, Chris, Jamie, Dave, Rob, Glenda, Donald, Rob M and the whole hard working, team at Rosehill Refuse Depot.

For all the years I have been using this tip I have always found the staff to be friendly, polite, and very helpful  - come rain, hail, snow, freezing temperatures! or baking hot!.
The site is spotless and they are always on hand to help and assist me with things I can’t lift /carry or when i’m not sure which container to use.

Clearly they take pride in what they do and this is reflected in everything I’ve mentioned above. They  have even made a beautiful little garden area which is full of bee friendly flowers, grasses and ornaments.  It is so creative and has obviously taken a lot of work which they didn’t need to do. Another special touch which makes this depot a pleasure to visit.
Thank you to all involved with this .... and a special mention to Chris and John in particular who’s care and love for nature and the environment are clearly apparent - such truly commendable qualities to possess.

A fantastic team, thanks to each and everyone of you - you should be very proud of yourselves 😊

10/10 ⭐️ ⭐️⭐️⭐️⭐️"
"[(7, 0.9693341)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(7, 0.96933365)]",,"Well sign posted and segregated for different types of recycling ♻️
Plenty of space and staff who are kind and helpful.
Great place to get rid of your unwanted items and recycle ♻️
Good place to put your unwanted but use able items for other people to use ♻️"
"[(1, 0.36718455), (5, 0.5974475)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(1, 0.36718562), (5, 0.597447)]",,A Manager in the Making ... Not meet somebody that was as Professional as Daniel was at Suez Recycling Centre Sharston that was so Professional in a long. Very informative and knowledgeable about the Recycling process and the structure of Suez and Suez's goals and targets.
"[(7, 0.9407175)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(7, 0.94071734)]",,"What a lot of recycling
And a lady member of staff was brilliant at helping me put lots of different things in the right places.
Thank you M"
"[(7, 0.95059407)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(7, 0.95059407)]",,Organised tidy and helpful staff on hand to help you recycle your rubbish. If you have unwanted or unloved furniture you can always put it in the large recycling container for a charity.
"[(0, 0.28503063), (1, 0.022241006), (2, 0.5593293), (3, 0.022230461), (4, 0.022231137), (5, 0.022231627), (6, 0.022237847), (7, 0.022237541), (8, 0.022230428)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(0, 0.28486696), (1, 0.022241), (2, 0.55949306), (3, 0.02223046), (4, 0.022231134), (5, 0.022231625), (6, 0.022237841), (7, 0.022237537), (8, 0.022230426)]",,Friendly staff easy drop
"[(5, 0.936469)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(5, 0.9364693)]",,Great directions on arrival and pointed me in the right direction as to where to dump my stuff. Very refreshing to receive such great and friendly service.
"[(1, 0.9259065)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.9259075)]",,"I've always found this recycling site to be welcome organised, clean and the staff helpful and approachable."
"[(5, 0.98289835)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(5, 0.9828985)]",,"It's a great dump. Working 9 till 6 during the Covid Era, well organised and manned, bring your rubbish and recycle. Need help? The crew are more than happy to tell you where to stick your garden waste, in the nicest possible way. Almost.

They'll take clothes ( bagged), TVs, fluorescent tubes, old batteries, dodgy chemicals, and most household recycling. WON'T TAKE PLASTERBOARD, apparently asbestos hazard. Now have the refuse charity shop cabin for re-usable rubbish.
Top tipping....."
"[(2, 0.9771997)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(2, 0.97719955)]",,"I use this site a great deal as I loath stuff sitting around. If it is in fair to good condition I put it for sale at the site shop  I love the fact that someone else can get use out of it. The site its self is fabulous, well organised and so east to dispose of rubbish. There are more than enough places to park and everything is in walking distance even for heavy items."
"[(1, 0.3811834), (2, 0.5632375)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(1, 0.38119653), (2, 0.5632244)]",,The staff who work there are always friendly and helpful. Well laid out and organised recycling site with great opening hours.
"[(3, 0.94767195)]","(3, '0.012*""best"" + 0.012*""amazing"" + 0.012*""food"" + 0.009*""italian"" + 0.009*""recommend""')","[(3, 0.9476718)]",,"I love Lumns Lane tip. It's organised, staff are friendly and helpful, and it's clean and tidy. Excellent. Best of all it doesn't stink like some tips."
"[(2, 0.9259064)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(2, 0.9259064)]",,On site staff are super helpful about guiding you around the site and advising on what to do with the recyclables you've brought with you.
"[(8, 0.9315879)]","(8, '0.012*""great"" + 0.008*""really"" + 0.006*""service"" + 0.006*""friendly"" + 0.006*""cruise""')","[(8, 0.93158865)]",,"A very pleasant, efficient, safe and cost effective way of disposing of confidential documents - Andrew was really helpful!"
"[(5, 0.9476873)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(5, 0.94768655)]",,I called about disposing of some household sensitive documents and within 10 minutes I was dropping them off and they were securely recycled. Fast friendly service would highly recomend
"[(1, 0.9765992)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.97659945)]",,"This   Centre provides an extremely valuable service to the Community  from which they recycle waste paper.
The Staff, ranging from The Manager Paul to  the receptionist, always provide excellent  Customer Service  on every occasion   either by phone or in Person.
I will continue to use this company in future for all my waste paper disposal needs .
A Highly recommended Company in North Manchester."
"[(7, 0.9576555)]","(7, '0.014*""staff"" + 0.011*""well"" + 0.010*""time"" + 0.010*""food"" + 0.008*""like""')","[(7, 0.9576555)]",,"This is my local waste disposal area , its always staffed by helpful staff  and is kept tidy and free from debris in the parking areas.
Has lots of disposal types so sorting your waste is essential."
"[(0, 0.010103548), (1, 0.49232364), (2, 0.010103973), (3, 0.43693674), (4, 0.010109211), (5, 0.010104118), (6, 0.010103593), (7, 0.010107434), (8, 0.010107805)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(0, 0.010103546), (1, 0.49227732), (2, 0.010103972), (3, 0.436983), (4, 0.010109203), (5, 0.010104116), (6, 0.010103591), (7, 0.010107432), (8, 0.010107801)]",,Very clean and organised for a recycling centre  plenty of staff on hand if any questions needed answers.
"[(1, 0.25399378), (6, 0.54008365), (7, 0.18881837)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(1, 0.25398144), (6, 0.5400817), (7, 0.18883267)]",,"Nice, clean, tidy and good organized recycling centre. I highly recommend this place for households rubbish or unwanted items and garden waste. Please remember, entry just for vehicle under 2 metres high only (No transit vans or trailers-only with promise). No trade waste allowed. Also there is a container for good, undamaged goods to donate as charity and  clothes banks."
"[(6, 0.9788227)]","(6, '0.021*""river"" + 0.016*""trip"" + 0.014*""boat"" + 0.013*""tour"" + 0.010*""lovely""')","[(6, 0.9788228)]",,"Very well organised recycle centre.  There is a  large capacity dumping tips areas for different products such and household burnable waste, cardboard, small appliances, scrap metal,  bottles, cans and plastic tip, wood, garden waste etc. Today there was a 15 minutes queue in the afternoon. But once through  it did not take long to dump many bags in different bins. Staff a plite and very helpful."
"[(1, 0.96934164)]","(1, '0.019*""recycling"" + 0.018*""clean"" + 0.017*""great"" + 0.016*""staff"" + 0.015*""place""')","[(1, 0.9693416)]",,"Very organised and clean place to go. There are clearly marked bays and also have recycling of oil, electronic items, tyres, gardening waste as well as general and paper waste.
The road to this place needs to be repaired and the speed breakers need to be clearly marked."
"[(0, 0.013892811), (1, 0.013898387), (2, 0.013904954), (3, 0.88882077), (4, 0.01389449), (5, 0.013898414), (6, 0.013901687), (7, 0.013895471), (8, 0.013892996)]","(3, '0.012*""best"" + 0.012*""amazing"" + 0.012*""food"" + 0.009*""italian"" + 0.009*""recommend""')","[(0, 0.013892811), (1, 0.013898387), (2, 0.013904844), (3, 0.8888209), (4, 0.013894491), (5, 0.013898414), (6, 0.013901688), (7, 0.013895472), (8, 0.013892997)]",,Great staff and easy to dispose of household goods x
"[(1, 0.2746419), (5, 0.66051173)]","(5, '0.010*""energy"" + 0.007*""friendly"" + 0.006*""highly"" + 0.006*""consumption"" + 0.006*""great""')","[(1, 0.27465168), (5, 0.66050214)]",,Really helpful and pleasant chaps at the recycling centre giving advice and helping sort your rubbish
"[(0, 0.012348771), (1, 0.012350372), (2, 0.0123534), (3, 0.012349108), (4, 0.9012022), (5, 0.012348662), (6, 0.012349901), (7, 0.012348654), (8, 0.012348959)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(0, 0.01234877), (1, 0.012350369), (2, 0.012352525), (3, 0.012349107), (4, 0.90120304), (5, 0.01234866), (6, 0.012349899), (7, 0.012348652), (8, 0.012348957)]",,Great help from the workers and on good days youre in and out in less than 15 mins .
"[(0, 0.9505897)]","(0, '0.009*""solar"" + 0.007*""staff"" + 0.007*""time"" + 0.006*""roof"" + 0.006*""limited""')","[(0, 0.9505896)]",,Once you get in it is very efficient. The people are helpful and it’s very orderly. Don’t rely on the website or Google. You’re told it’s open but when you get there there’s a queue and the gates are closed.
"[(0, 0.97659355)]","(0, '0.009*""solar"" + 0.007*""staff"" + 0.007*""time"" + 0.006*""roof"" + 0.006*""limited""')","[(0, 0.9765937)]",,"Deserves 5 stars just because of how helpful the staff are, made a few trips and they always go out of their way to point you in the right direction or assist with carrying items. Smaller than other recycling centres but a life saver if you live in the surrounding areas, very convenient opening hours too. Be prepared to wait 10 mins or so, there is sometimes a queue, hit and miss so avoid peak times if possible."
"[(2, 0.94768065)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(2, 0.9476808)]",,"Superb, well organised and helpful.  Can get really busy at times as the site is quite small.  Sort your waste out before you get there to make it easier for yourself and them."
"[(2, 0.93159026)]","(2, '0.020*""great"" + 0.015*""supplier"" + 0.012*""staff"" + 0.011*""new"" + 0.010*""helpful""')","[(2, 0.93159026)]",,"Really handy, friendly staff and a good system in operation during lockdown. If you pick your time, you will avoid the queues."
"[(0, 0.011114658), (1, 0.37712196), (2, 0.011118962), (3, 0.011115811), (4, 0.5450643), (5, 0.011114794), (6, 0.011116621), (7, 0.011119759), (8, 0.011113152)]","(4, '0.009*""great"" + 0.008*""good"" + 0.007*""italian"" + 0.007*""staff"" + 0.006*""youre""')","[(0, 0.011114659), (1, 0.3772107), (2, 0.011118964), (3, 0.011115811), (4, 0.5449755), (5, 0.011114796), (6, 0.011116623), (7, 0.011119761), (8, 0.011113153)]",,"Organised, helpful staff
A lot more recycling points , toys electrical etc"
