Topics,Topic Text,distributions,Unique Words,Text
"[(4, 0.972614)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.97261393)]","['energy', 'us', 'business', 'deal', 'food', 'looking', 'good', 'consumption', 'rates', 'excellent']","Really nice trip ,just over an hour to learn many interesting facts about the river and canal history and see many landmarks. There are toilets on board and a well stocked looking bar ( we didn't use it). You can board from two different locations. Nice if you don't know much about Manchester."
"[(0, 0.012509961), (1, 0.012519536), (2, 0.0125063835), (3, 0.012513785), (4, 0.012513403), (5, 0.9124252), (6, 0.012505236), (7, 0.012506467)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(0, 0.012509962), (1, 0.012519577), (2, 0.012506385), (3, 0.012513784), (4, 0.012513403), (5, 0.9124252), (6, 0.012505237), (7, 0.012506468)]","['pasta', 'mosque', 'solar', 'time', 'great', 'best', 'nice', 'team', 'recommend', 'place']","Relaxing tour, make sure you grab a seat in the open - top of the boat"
"[(2, 0.38805795), (4, 0.5618806)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(2, 0.38806972), (4, 0.5618688)]","['staff', 'great', 'well', 'really', 'food', 'helpful', 'lovely', 'friendly', 'recycling', 'good']","This is a great way to spend a couple of hours,
The commentary gives you a snapshot of the ship canal history. Give it a try you will not be disappointed."
"[(2, 0.95826083)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9582595)]","['cruise', 'river', 'experience', 'lovely', 'along', 'london', 'good', 'boat', 'really', 'staff']",Lovely little tour up the river you get to see some beautiful views for a reasonable price.  The staff are super friendly and knowledgeable. It is also good to support a small local business.
"[(4, 0.97810704)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.97810715)]","['staff', 'tour', 'really', 'recommend', 'recycling', 'time', 'trip', 'helpful', 'great', 'good']",Paul and Abi were delightful as they explained the history of Bath via boat tour with an added delight of Prosecco. We felt at ease and comfortable. They were friendly and engaging and we really enjoyed the ride. We only came to Bath for a day trip and I would highly recommend this boat tour to soak in as much as possible in a short amount of time. Thank you Paul and Abi for your hospitality.
"[(1, 0.36361346), (3, 0.5988203)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(1, 0.36361462), (3, 0.5988194)]","['great', 'helpful', 'friendly', 'staff', 'well', 'river', 'recommend', 'good', 'time', 'boat']","Such a memorable experience on board, the guide was welcoming and attentive for the prosecco top up throughout. Lovely journey along the river with a relaxing feel to the trip. Highly recommend these guys."
"[(3, 0.94162405)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.94162256)]","['service', 'great', 'supplier', 'italian', 'prices', 'good', 'new', 'best', 'utility', 'cheaper']","The trip lasts an hour and goes up and down the river, with the captain giving commentary on the history of both the river and the various buildings along its bank."
"[(1, 0.2385977), (3, 0.7113358)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(1, 0.23857577), (3, 0.7113593)]","['great', 'helpful', 'good', 'really', 'waste', 'place', 'always', 'staff', 'amazing', 'tidy']",Lovely afternoon spent on the River very informative and relaxing lasted about a hour with great commentary lovely landmarks and scenery all for £13 for a adult.
"[(2, 0.9325914)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.93259543)]",,"Well worth the 1 hour trip up the river, staff very knowledgeable and the history talk is well worth the trip."
"[(3, 0.9601775)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.96017826)]",,"Had a lovely time, took the 2 hour cruise. Staff were lovely and couldn't be more helpful and communicative. The recorded guide was informative, in places very amusing, and the views along the river are beautiful! A good trip out."
"[(5, 0.97175246)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.97175235)]",,Great trip up the River Dee ... Relaxing and very informative with a great commentary most of the way. Lovely houses on the way and great stately homes and estates too. Boat has a cafe and bar and the team onboard are friendly and helpful. Toilet on board too. Easy to book online or at the dock side.
"[(0, 0.017870517), (1, 0.017861463), (2, 0.8748878), (3, 0.0178929), (4, 0.017875278), (5, 0.017889135), (6, 0.01786107), (7, 0.017861804)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(0, 0.017870517), (1, 0.017861465), (2, 0.8748898), (3, 0.017892065), (4, 0.017875278), (5, 0.017888036), (6, 0.017861074), (7, 0.017861804)]",,"A lovely boat ride on the river Dee,commentary was very informative..excellent."
"[(2, 0.9780957)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9780955)]",,"Visited the Sabrina boat with my husband & four children. We hadn’t pre booked but called the office on the day & managed to get booked in on the same day.
The boat ride was lovely, the children really enjoyed it & the guide on the landmarks along the river was so interesting & taught us facts we never even knew!!

I would definitely recommend & great value for money!"
"[(0, 0.52069765), (3, 0.4524808)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.5206789), (3, 0.45250064)]",,"We enjoy the boat trip immensely. The commentary was informative , the pace was lovely and gentle , a great way to experience the calm of the river and to get a feel for Shrewsbury.  We parked in nearby car park, booked on the day,  and had some refreshments onboard. Everyone loved it ."
"[(5, 0.9326305)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9326304)]",,"A very enjoyable little trip along the river, refreshments can be purchased on the boat, the staff were great and the commentary was very informative."
"[(0, 0.94521594)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9452209)]",,"Super guide on the river Stour, Capt. Roy who told us heaps of interesting information and made our boat trip fun!"
"[(0, 0.012507575), (1, 0.012506648), (2, 0.012513147), (3, 0.012520654), (4, 0.9124029), (5, 0.012528405), (6, 0.012507878), (7, 0.01251271)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(0, 0.012507577), (1, 0.012506649), (2, 0.0125131495), (3, 0.012520661), (4, 0.9123986), (5, 0.012532814), (6, 0.01250788), (7, 0.012512713)]",,"Great relaxing tour of river stour,guide was very informative and funny,would highly recommend"
"[(5, 0.98052716)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9805282)]",,"I visited Canterbury for the second time and I just had to bring my friend along for this amazing tour! Our guide was absolutely fantastic! He was so informative, friendly and funny. We learned so much about the story of the river and surrounding areas - it was really interesting! The boat ride was also super relaxing and the views were super stunning! Honestly, I can’t recommend this tour enough and I would go back for a third time! Well done guys!"
"[(7, 0.95619565)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.956193)]",,"Absolutely amazing River tour , great crewe Dan and deano very nice gentleman,  amazing views from the river and surrounding areas definitely recommend and will definitely be back. 🥰🥰"
"[(5, 0.9513359)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9513359)]",,"A very nice trip down the river on board a comfortable narrow boat was just what we needed,  we had on board entertainment from Dino which kept us all amused.  Great work guys"
"[(4, 0.95134497)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.9513474)]",,"Went on the river tour and it was well worth the money for the time and guided info given, its hard knowing which one to go on and I can recommend this as value for money."
"[(3, 0.98052984)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.98053044)]",,"The 9 of us were treated like royalty for an afternoon tea on cruise boat ""Romance"".  We were offered drinks of our choice and crisps. We were served sandwiches, amazing mini desserts and coffee or tea. The boat was tastefully decked out, scenery was beautiful as we smoothly sailed along, and the staff were wonderful. The whole experience was so therapeutic and we all thoroughly enjoyed our afternoon. Would recommend, and we're definitely returning. Thank you Riley Canal Cruises."
"[(0, 0.97863364)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9786335)]",,"My wife and I hired out the Romance boat for our intimate wedding reception. The service provided by Bridie and the team was absolutely exceptional. They could not have been more friendly, helpful and accommodating with us in terms of what we were looking for. The trip itself, the food cooked, and the service received, was perfect. We could not have had a better day and would highly recommend Canal Boat Cruises to anyone looking for an afternoon out, or to hire for an event."
"[(0, 0.95825016)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9582491)]",,Excellent evening. Food was very good and staff friendly. Trip along the canal passed by so smoothly it didn't seem like two and a half hours. Well worth booking.
"[(0, 0.011379513), (1, 0.011375929), (2, 0.011370648), (3, 0.011377777), (4, 0.47712976), (5, 0.011388366), (6, 0.45461127), (7, 0.011366764)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(0, 0.0113795195), (1, 0.011375933), (2, 0.01137065), (3, 0.011377783), (4, 0.47713202), (5, 0.011393571), (6, 0.45460373), (7, 0.011366765)]",,"Very informative tour, comfortable seating (better than some on the Thames!) warm heated, and funny host"
"[(2, 0.9708064)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.97080636)]",,"Brilliant trip, staff were very helpful and the pre recorded commentary was highly amusing.  It was a cloudy day, not overly hot outside but it was very hot and stuffy inside, couldve done with having some of the sliding windows open a crack to give a gentle through breeze to give some fresh air"
"[(4, 0.94157773)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.94158)]",,Lovely tour with a great commentary 👌 the staff were helpful and friendly. Such a peaceful experience we all really enjoyed it and would recommend a trip!
"[(4, 0.9326068)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.93260527)]",,"Beautiful scenery, very peaceful trip, knowledgeable, capable and engaging tour guide and very good value for money."
"[(2, 0.9786336)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9786329)]",,"Booked a 50 minute cruise for us last week when visiting Oxford. We were lucky with the weather but the boat was really comfy, tables and chairs with extra blankets!
Great tour guide, really fun and interesting, able to answer all questions and also let us enjoy the peace of the river. Highly recommended.
Well organized, great communication before the trip as well."
"[(4, 0.98095936)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.98095953)]",,"We went for my wife's birthday and really enjoyed ourselves. A very relaxing time on the river listening to interesting stories from the skipper, watching the world go by and nibbling on the cream tea. Would highly recommend it. You can even fit in a trip to Bister Village beforehand if you want as there's enough time before disembarking at 12:30pm. We paid £7 to stay in Westgate car park which is only 5-10 mins away. So that may suit you better than the park and ride."
"[(5, 0.9635147)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9635147)]",,"Modern clean boat. Sensible covid measures in place. The tour was very interesting, cracking scenery all brought to life with fascinating info from the guide Sean, who was very good and pitched the info for kids and adults with humour."
"[(4, 0.967559)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.96755916)]",,"I loved this cruise. Each member of staff was friendly, welcoming and polite. Boarding was efficient and provided information about both the upper and lower decks. The guides onboard made the trip a memorable experience with their sense of humour and knowledge. For me, this was the highlight of Fort Augustus."
"[(2, 0.9662993)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.96629846)]",,The tour guide John delivered his commentary in a funny way and there was a snack bar where you can a coffee or a bag of chips. You might get soaked in water on the top deck so please beware. Overall it was a pleasant one hour cruise.
"[(5, 0.9717547)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.97175497)]",,"Was not kept waiting for an age for an operative to answer phone. Reply to questions clear and concise.  All information necessary was given at the time of booking.  Operatives went out of their way to book exactly the holiday and flights I requested
Would book with River Cruising again and would recommend them to friends."
"[(4, 0.9769544)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.9769543)]",,"We completed the form and contact was made within a few hours. All the details were made very clear and we were able to confirm our desire to book the cruise. The very next day we received the information with the details. Although we are unable to book our flight, they have assured us that we will have a choice of two airport and will be in touch when the flights are released.
We feel very confident that we will enjoy this cruise and that all the arrangements are to our liking."
"[(0, 0.010423188), (1, 0.010419163), (2, 0.010427806), (3, 0.010434383), (4, 0.0104268305), (5, 0.92702043), (6, 0.010423047), (7, 0.010425144)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(0, 0.01042319), (1, 0.010419166), (2, 0.010427808), (3, 0.010436778), (4, 0.010426835), (5, 0.92701805), (6, 0.010423048), (7, 0.010425146)]",,"Gillian from River cruising was very professional, knowledgable , helpful and pleasant through out our booking a river cruise. Recommend."
"[(4, 0.93262786)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.9326281)]",,The food was good the staff polite and attentive and the commentary informative   a good way to spend a couple of hours
"[(0, 0.9415818)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.941585)]",,"Fantastic to see all the points on river. The lodge is bright and  modern.. pity boats and food is stuck in 70's.

Staff were excellent & attentive!!"
"[(2, 0.96755403)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.96755403)]",,"Great way to have a party on a very steady ride up and down the river. Couple of decks to eat in, each with a bar and dance floor area, and space to hang outside at the back (stern). All the staff pleasant and welcoming too. Would recommend for a work party or similar."
"[(5, 0.9325988)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9326003)]",,"Well worth a trip gives you plenty of history of the river, nice n relaxing plus they have a bar"
"[(5, 0.9415832)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.94158703)]",,"Brilliant cruise on the river Ouse,could highly recommend this company, the staff were very caring and gave an  informative commentary. Well done."
"[(6, 0.97077894)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.9707796)]",,"Amazing way to spend some time and see the city from a different perspective! We did it in quite good weather but it would’ve been just as amazing in colder weather. Super dog friendly and the staff were lovely :)
There was even an ice cream boat that you could by from the water, on the journey! See pictures."
"[(3, 0.996194)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.996194)]",,"The London Eye River Cruise is a delightful and scenic way to explore the iconic River Thames and soak in the breathtaking sights of London. Departing from the London Eye Pier, this leisurely boat tour takes passengers on a captivating journey along the river, offering panoramic views of the city's most famous landmarks.

As you embark on the cruise, you'll find yourself gliding past a picturesque backdrop of historic and modern architecture. From the majestic Tower Bridge to the grandeur of the Houses of Parliament and the iconic London Eye itself, the cruise provides a unique vantage point to admire these renowned landmarks from a different perspective.

The knowledgeable guides onboard share fascinating stories and interesting facts about the history, culture, and significance of the sites along the river. Their commentary adds depth and context to the experience, allowing you to gain a deeper understanding of the rich heritage and vibrant atmosphere of London.

The cruise is not just about sightseeing; it also offers a relaxing and enjoyable experience on the water. As you drift along the river, you can sit back, unwind, and appreciate the tranquil surroundings. The gentle sway of the boat and the cool breeze create a soothing atmosphere, making it a perfect opportunity to take a break from the bustling city and enjoy a moment of tranquility.

The London Eye River Cruise is suitable for visitors of all ages and interests. Whether you're a history buff, a photography enthusiast, or simply someone who appreciates stunning cityscapes, the cruise provides a captivating journey that showcases the best of London's iconic landmarks.

The cruise itself typically lasts around 40 minutes, allowing ample time to capture memorable photographs, listen to the engaging commentary, and soak in the mesmerizing views. It's a fantastic way to capture the essence of London's riverside charm and create lasting memories.

With its convenient departure point near the London Eye, the river cruise is easily accessible and can be seamlessly combined with a visit to other nearby attractions or a leisurely stroll along the riverbank.

The London Eye River Cruise offers a unique and enchanting experience that combines sightseeing, relaxation, and informative commentary. It allows visitors to appreciate the beauty and grandeur of London's riverside landmarks while enjoying a serene journey along the iconic River Thames."
"[(4, 0.94849926)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.94849926)]",,This tour was pretty awesome. Our tour guide had a funny way of explaining the history of the fancy buildings around the river. We had fun here. The money was worth it.
"[(7, 0.94524753)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.94524884)]",,This was a highlight of our trip - Ben the guide was hilarious and we thoroughly enjoyed the 40 min trip. Was actually more enjoyable than the London Eye although we did both and they were both great.
"[(3, 0.2017456), (4, 0.7693899)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(3, 0.20172329), (4, 0.7694122)]",,I really loved the sightseeing tour with this company! The tour guide was funny and gave comprehensive explanations about every iconic landmark along the Thames River. I would really recommend this tour to my other friends who will visit London in the future!
"[(3, 0.98096037)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.9809604)]",,"Really enjoyed our boat ride to Greenwich, fantastic value-£18.50 for a 2 hour round trip taking in all the sights then free time to explore Greenwich. We were pleasantly surprised by how nice Greenwich is to walk around and how much there is to see up there, especially the park and maritime museum. The guide on the boat was also very good- engaging and interesting information about all the sights we were passing, including more obscure facts. You also have a choice of sitting indoors or out on the deck."
"[(4, 0.48391804), (5, 0.48827103)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(4, 0.48383382), (5, 0.48835537)]",,The Thomas Dogit boat trip was the best we had been on the Tour guide was brilliant and made this trip so enjoyable and fun. He had amazing facts about different parts of the river banks and made then fun to remember Definitely Recommend A Visit on this Boat Trip.
"[(2, 0.9813669)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.98136693)]",,"Lovely 90 minute cruise on The Caversham Lady from Caversham Bridge to Mapledurham Lock. The skipper provided a running commentary for the first 45 minutes with lots of interesting facts about the river and local sights. The price was reasonable and Saturday at 11am was dead quiet in summer holidays (families do weekday trips on a deal apparently). Just my wife, our son, and another couple. There is a bar on board for teas and beers and you can pay with contactless. A lovely day out on the river."
"[(1, 0.97631454)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(1, 0.97631466)]",,We hired the Caversham Princess as our wedding transport back in July this year and couldn't have been more pleased! The Thames Rivercruise team were amazing to deal with from start to finish and even despite the poor weather conditions on the day the journey was extremely smooth and enjoyable. All our guests commented on how great the boat and the team were. Thank you so much! Jess & Russell
"[(3, 0.97862697)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.9786269)]",,"Following a phone call to Laura we booked a Sunday lunch cruise, everything was very well organised. We had a lovely relaxing time taking in the views, also heard some interesting stories shared by a crew member. Lunch was delicious. One of our party had mobility issues and all of the staff were so helpful and friendly. I highly recommend. Ths was our second cruise and we'll definately come again."
"[(5, 0.9601802)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9601782)]",,"2nd time we go on this cruise with the Sunday Lunch roast dinner and we loved it! The staff is very friendly, the food is delicious with big portions, the view is amazing and we like the tour too! Highly recommend it!"
"[(2, 0.9726257)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9726257)]",,Had my hen party with city centre cruises and would definitely use them again. Made it really easy to book and dropped decorations off which they set up in the boat for me. Really nice staff and amazing food. The dj and karaoke is well worth getting. Thank you so much for a brilliant night x
"[(3, 0.9913313)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.9913313)]",,"⭐⭐⭐⭐⭐

My recent experience with City Centre Cruises in Manchester was nothing short of exceptional! From the moment we stepped aboard Emmeline Pankhurst, it was evident that this was going to be an unforgettable journey.

Firstly, the food was outstanding! A delectable selection that not only tantalized the taste buds but also showcased the culinary expertise of the onboard chefs.

Yet, what truly made this experience extraordinary was the impeccable hospitality provided by Amon and Sarah. They epitomized cruise hospitality at its finest! Their warmth, attentiveness, and genuine care for every guest onboard added an extra layer of delight to the entire cruise.

Amon and Sarah's professionalism and friendliness were unparalleled. They effortlessly catered to every need, ensuring everyone felt welcomed and pampered throughout the journey. Their knowledge about the cruise, coupled with their enthusiasm, enhanced the overall experience significantly.

The ambiance onboard was delightful, the views of Manchester from the cruise were stunning, and the service was top-notch. But it was truly Amon and Sarah who elevated this experience to something truly memorable."
"[(3, 0.9416153)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.9416153)]",,"Must have when you visit Birmingham. The guide telling the history of the canals was an authentic and great storyteller, we enjoyed every minute of this experience."
"[(4, 0.9717509)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.97175056)]",,"Excellent boat trip. Alan the ""tour guide"" gave a very informative and highly entertaining commentary of the canal way of life.
I will always look at canal bridges & canal banks from a new perspective, if you want to know why, .....go on his tour!!
Highly recommend and a bargain price."
"[(4, 0.9416262)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(4, 0.94162613)]",,"Excellent tour, very reasonably priced and the guided commentary was fantastic. The guide is obviously a very well-informed history buff! Highly recommend."
"[(7, 0.96192783)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.9619285)]",,"Fab 2 hour tour with family down the canal.The barge was clean,staff organised and very helpful. We had afternoon tea and prosecco. Sandwiches were tasty and fresh,nice selection of cakes.We loved the 60's music playing in the background too.Recommended."
"[(7, 0.9791454)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.9791453)]",,"As long as you realise you are NOT on  the ocean but are on a canal, it's actually a great little journey.
The catering is good, you can drink as much tea or coffee as you want.
The scenery included some rural images with newly born lambs along the canal bank playing with each other at the time of our trip being the highlight.
All in all, a thoroughly enjoyable 2 hours especially with the staff being so friendly, helpful and always very alert to your requests and wishes!(within reason)"
"[(0, 0.98609626)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9860963)]",,"Stumbling across Georgie’s by happenstance and never having been on a barge before I booked a two hour afternoon tea cruise.

The experience was delightful from booking right through to the excursion itself. Having adopted a gluten free approach in between making the booking and the trip itself, Jess couldn’t have been more helpful in making the change.

On the day, the setting in the boat was lovely, the food exceeded expectations and the service was spot on. Two hours just flew by and it was a very relaxing outing. I’m six feet tall and any anxieties that I had about being squashed in were completely unnecessary as the seating and space was appropriate and very adequate. Looking forward to another trip and a different theme soon."
"[(2, 0.99374396)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.99374396)]",,"I cannot express enough how fantastic my experience has been at Factory. From the moment I walked through the doors, I felt welcomed and encouraged. Adam and the other coaches here are not just experts in BJJ but also fantastic teachers. They break down complex techniques into manageable steps, making it accessible for beginners while challenging advanced practitioners to push their limits.

The facilities are superb. It's clean, well-maintained, and has all the equipment you could possibly need. They've created a safe and inclusive environment where people of all skill levels and backgrounds can come together to learn and grow.

What I think sets Factory apart is the sense of camaraderie among the members. Everyone is genuinely supportive and willing to help each other improve. It might sound cheesy but It's not just a gym, it's a family. Training here has not only improved my physical fitness but also my mental resilience and confidence.

The class schedules are flexible, with days and evening classes accommodating even the busiest of schedules. Whether you're a working professional, a student, or a parent, you'll find a suitable class time.

In addition to regular classes, Factory offers various seminars and special events. These are incredible opportunities to learn from world-class instructors and deepen your knowledge of Brazilian Jiu-Jitsu.

If you're considering learning BJJ, I highly recommend giving Factory a try. I'm proud to be a part of this incredible community, and I look forward to many more years of training and growth here."
"[(6, 0.98587716)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.98587704)]",,"I like this Brazilian jiu-jitsu school! It has kids and adult sessions. My son Muhammad goes for lessons there. Price only £5 per session and you can go there once or twice a week or pay £35 per month it is up to you. They has a good quality jiu-jitsu uniform for sell you don't need find it on eBay or Amazon. I'd like to say to my son's couch Lucio Dos Santos many thanks because he is big professional and he knows his job perfectly I like how he teaching my son every session I stay inside the school and I see how he doing his great work with my son and all children. Kind regards, Anzor A. 🙂🖐️"
"[(5, 0.9649356)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.964936)]",,My family and I have trained all over the world and know from experience that there is no better place to train. This is a fantastic Brazilian Jiu-jitsu gym with classes for the whole family. If you are looking for an interesting hobby to get you fit or want to be a serious competitor this gym has it all.
"[(0, 0.020866062), (1, 0.020871995), (2, 0.020853452), (3, 0.020850189), (4, 0.8539895), (5, 0.02085147), (6, 0.020850744), (7, 0.020866616)]","(4, '0.014*""staff"" + 0.012*""tour"" + 0.012*""really"" + 0.010*""recommend"" + 0.007*""recycling""')","[(0, 0.020867946), (1, 0.020872189), (2, 0.020853454), (3, 0.02085019), (4, 0.8539874), (5, 0.020851474), (6, 0.020850748), (7, 0.020866623)]",,"The coaches are amazing.
Would recommend for any level."
